taskId time jobId jobSize runtime user peer
  836  23161   10  596   516  15 48
  837  23161   10  596  2007  15 48
  838  23161   10  596  1533  15 48
  839  23161   10  596  1004  15 48
  840  23161   10  596   848  15 48
  841  23161   10  596   914  15 48
  842  23161   10  596  1625  15 48
  843  23161   10  596   899  15 48
  844  23161   10  596  1328  15 48
  845  23161   10  596   666  15 48
  846  23161   10  596  3395  15 48
  847  23161   10  596  1826  15 48
  848  23161   10  596  2851  15 48
  849  23161   10  596  2418  15 48
  850  23161   10  596  5074  15 48
  851  23161   10  596  1457  15 48
  852  23161   10  596  2091  15 48
  853  23161   10  596   855  15 48
  854  23161   10  596  4761  15 48
  855  23161   10  596   493  15 48
  856  23161   10  596  1367  15 48
  857  23161   10  596  3871  15 48
  858  23161   10  596  3090  15 48
  859  23161   10  596  2275  15 48
  860  23161   10  596  2364  15 48
  861  23161   10  596   877  15 48
  862  23161   10  596  2464  15 48
  863  23161   10  596  2042  15 48
  864  23161   10  596  1625  15 48
  865  23161   10  596   727  15 48
  866  23161   10  596  5649  15 48
  867  23161   10  596  1090  15 48
  868  23161   10  596   609  15 48
  869  23161   10  596  3646  15 48
  870  23161   10  596   994  15 48
  871  23161   10  596  1441  15 48
  872  23161   10  596   421  15 48
  873  23161   10  596  2123  15 48
  874  23161   10  596   942  15 48
  875  23161   10  596  2974  15 48
  876  23161   10  596  1434  15 48
  877  23161   10  596   650  15 48
  878  23161   10  596  3013  15 48
  879  23161   10  596   854  15 48
  880  23161   10  596  1506  15 48
  881  23161   10  596  1575  15 48
  882  23161   10  596  3318  15 48
  883  23161   10  596  3808  15 48
  884  23161   10  596  2638  15 48
  885  23161   10  596  7298  15 48
  886  23161   10  596  3065  15 48
  887  23161   10  596  3697  15 48
  888  23161   10  596  2757  15 48
  889  23161   10  596   590  15 48
  890  23161   10  596  1623  15 48
  891  23161   10  596  7598  15 48
  892  23161   10  596   634  15 48
  893  23161   10  596  8026  15 48
  894  23161   10  596  2154  15 48
  895  23161   10  596  1284  15 48
  896  23161   10  596  3782  15 48
  897  23161   10  596  1272  15 48
  898  23161   10  596  1115  15 48
  899  23161   10  596  1359  15 48
  900  23161   10  596  3313  15 48
  901  23161   10  596  2384  15 48
  902  23161   10  596  3463  15 48
  903  23161   10  596  6362  15 48
  904  23161   10  596  2996  15 48
  905  23161   10  596   873  15 48
  906  23161   10  596  2601  15 48
  907  23161   10  596  4483  15 48
  908  23161   10  596  1422  15 48
  909  23161   10  596  1470  15 48
  910  23161   10  596  1498  15 48
  911  23161   10  596   707  15 48
  912  23161   10  596  1379  15 48
  913  23161   10  596   867  15 48
  914  23161   10  596  2550  15 48
  915  23161   10  596  2643  15 48
  916  23161   10  596   327  15 48
  917  23161   10  596  1667  15 48
  918  23161   10  596  1030  15 48
  919  23161   10  596  3124  15 48
  920  23161   10  596  1113  15 48
  921  23161   10  596  1673  15 48
  922  23161   10  596   958  15 48
  923  23161   10  596  6662  15 48
  924  23161   10  596  1831  15 48
  925  23161   10  596  1286  15 48
  926  23161   10  596  1163  15 48
  927  23161   10  596  2735  15 48
  928  23161   10  596  1010  15 48
  929  23161   10  596  2397  15 48
  930  23161   10  596   513  15 48
  931  23161   10  596  3013  15 48
  932  23161   10  596  3492  15 48
  933  23161   10  596  2456  15 48
  934  23161   10  596  1409  15 48
  935  23161   10  596  1029  15 48
  936  23161   10  596  4610  15 48
  937  23161   10  596  2114  15 48
  938  23161   10  596  6487  15 48
  939  23161   10  596  2452  15 48
  940  23161   10  596   915  15 48
  941  23161   10  596   871  15 48
  942  23161   10  596  2072  15 48
  943  23161   10  596  3036  15 48
  944  23161   10  596  2591  15 48
  945  23161   10  596   865  15 48
  946  23161   10  596  2193  15 48
  947  23161   10  596  1436  15 48
  948  23161   10  596  1342  15 48
  949  23161   10  596  4757  15 48
  950  23161   10  596  1127  15 48
  951  23161   10  596  6645  15 48
  952  23161   10  596  3078  15 48
  953  23161   10  596  1311  15 48
  954  23161   10  596  3290  15 48
  955  23161   10  596   870  15 48
  956  23161   10  596   344  15 48
  957  23161   10  596  1802  15 48
  958  23161   10  596   485  15 48
  959  23161   10  596  5723  15 48
  960  23161   10  596  1678  15 48
  961  23161   10  596  1059  15 48
  962  23161   10  596  1025  15 48
  963  23161   10  596   922  15 48
  964  23161   10  596   368  15 48
  965  23161   10  596  1207  15 48
  966  23161   10  596   685  15 48
  967  23161   10  596  1846  15 48
  968  23161   10  596  1636  15 48
  969  23161   10  596  1170  15 48
  970  23161   10  596  6347  15 48
  971  23161   10  596   851  15 48
  972  23161   10  596  1253  15 48
  973  23161   10  596   553  15 48
  974  23161   10  596   760  15 48
  975  23161   10  596  1536  15 48
  976  23161   10  596  1222  15 48
  977  23161   10  596   401  15 48
  978  23161   10  596   297  15 48
  979  23161   10  596  2826  15 48
  980  23161   10  596  1377  15 48
  981  23161   10  596  1031  15 48
  982  23161   10  596  2208  15 48
  983  23161   10  596  8481  15 48
  984  23161   10  596   649  15 48
  985  23161   10  596   511  15 48
  986  23161   10  596  2449  15 48
  987  23161   10  596   869  15 48
  988  23161   10  596  2187  15 48
  989  23161   10  596   762  15 48
  990  23161   10  596  3270  15 48
  991  23161   10  596  5436  15 48
  992  23161   10  596  1504  15 48
  993  23161   10  596   709  15 48
  994  23161   10  596  2406  15 48
  995  23161   10  596 18021  15 48
  996  23161   10  596  1084  15 48
  997  23161   10  596   884  15 48
  998  23161   10  596   479  15 48
  999  23161   10  596  1084  15 48
 1000  23161   10  596  1604  15 48
 1001  23161   10  596   571  15 48
 1002  23161   10  596   983  15 48
 1003  23161   10  596  1969  15 48
 1004  23161   10  596   317  15 48
 1005  23161   10  596   602  15 48
 1006  23161   10  596  1595  15 48
 1007  23161   10  596  2907  15 48
 1008  23161   10  596  1384  15 48
 1009  23161   10  596   920  15 48
 1010  23161   10  596  4091  15 48
 1011  23161   10  596  2347  15 48
 1012  23161   10  596  1642  15 48
 1013  23161   10  596   783  15 48
 1014  23161   10  596  1107  15 48
 1015  23161   10  596  3544  15 48
 1016  23161   10  596  2285  15 48
 1017  23161   10  596   532  15 48
 1018  23161   10  596   792  15 48
 1019  23161   10  596  1814  15 48
 1020  23161   10  596  3293  15 48
 1021  23161   10  596   586  15 48
 1022  23161   10  596   581  15 48
 1023  23161   10  596  1493  15 48
 1024  23161   10  596  1109  15 48
 1025  23161   10  596  1059  15 48
 1026  23161   10  596  1229  15 48
 1027  23161   10  596   671  15 48
 1028  23161   10  596   843  15 48
 1029  23161   10  596  3002  15 48
 1030  23161   10  596  1431  15 48
 1031  23161   10  596  2105  15 48
 1032  23161   10  596  6580  15 48
 1033  23161   10  596  1717  15 48
 1034  23161   10  596   529  15 48
 1035  23161   10  596  2479  15 48
 1036  23161   10  596  2071  15 48
 1037  23161   10  596  1006  15 48
 1038  23161   10  596  1345  15 48
 1039  23161   10  596  2664  15 48
 1040  23161   10  596  6078  15 48
 1041  23161   10  596  1221  15 48
 1042  23161   10  596   898  15 48
 1043  23161   10  596   582  15 48
 1044  23161   10  596  1427  15 48
 1045  23161   10  596  2586  15 48
 1046  23161   10  596  1519  15 48
 1047  23161   10  596  1863  15 48
 1048  23161   10  596   505  15 48
 1049  23161   10  596  2320  15 48
 1050  23161   10  596  1547  15 48
 1051  23161   10  596  1424  15 48
 1052  23161   10  596  5847  15 48
 1053  23161   10  596  1582  15 48
 1054  23161   10  596  1004  15 48
 1055  23161   10  596  1330  15 48
 1056  23161   10  596   808  15 48
 1057  23161   10  596  1308  15 48
 1058  23161   10  596  4260  15 48
 1059  23161   10  596  1240  15 48
 1060  23161   10  596  3345  15 48
 1061  23161   10  596  1868  15 48
 1062  23161   10  596  1722  15 48
 1063  23161   10  596  1373  15 48
 1064  23161   10  596  1391  15 48
 1065  23161   10  596  1423  15 48
 1066  23161   10  596  1660  15 48
 1067  23161   10  596   838  15 48
 1068  23161   10  596   754  15 48
 1069  23161   10  596  1186  15 48
 1070  23161   10  596  2052  15 48
 1071  23161   10  596  1061  15 48
 1072  23161   10  596  1729  15 48
 1073  23161   10  596  1087  15 48
 1074  23161   10  596  1536  15 48
 1075  23161   10  596  1360  15 48
 1076  23161   10  596  1478  15 48
 1077  23161   10  596  2653  15 48
 1078  23161   10  596  2379  15 48
 1079  23161   10  596   600  15 48
 1080  23161   10  596  2627  15 48
 1081  23161   10  596   955  15 48
 1082  23161   10  596   842  15 48
 1083  23161   10  596   452  15 48
 1084  23161   10  596  1064  15 48
 1085  23161   10  596  1589  15 48
 1086  23161   10  596  2348  15 48
 1087  23161   10  596   771  15 48
 1088  23161   10  596  2739  15 48
 1089  23161   10  596  5692  15 48
 1090  23161   10  596  2746  15 48
 1091  23161   10  596  1304  15 48
 1092  23161   10  596   512  15 48
 1093  23161   10  596  3380  15 48
 1094  23161   10  596   747  15 48
 1095  23161   10  596  2109  15 48
 1096  23161   10  596  1609  15 48
 1097  23161   10  596   908  15 48
 1098  23161   10  596  1433  15 48
 1099  23161   10  596   479  15 48
 1100  23161   10  596  1568  15 48
 1101  23161   10  596  1891  15 48
 1102  23161   10  596  3081  15 48
 1103  23161   10  596  1206  15 48
 1104  23161   10  596  1115  15 48
 1105  23161   10  596  2228  15 48
 1106  23161   10  596  1210  15 48
 1107  23161   10  596   554  15 48
 1108  23161   10  596  1599  15 48
 1109  23161   10  596  2597  15 48
 1110  23161   10  596  1304  15 48
 1111  23161   10  596  1816  15 48
 1112  23161   10  596  2858  15 48
 1113  23161   10  596   627  15 48
 1114  23161   10  596   950  15 48
 1115  23161   10  596  2158  15 48
 1116  23161   10  596  4317  15 48
 1117  23161   10  596  1294  15 48
 1118  23161   10  596  4445  15 48
 1119  23161   10  596  1438  15 48
 1120  23161   10  596  2876  15 48
 1121  23161   10  596  1046  15 48
 1122  23161   10  596   450  15 48
 1123  23161   10  596   576  15 48
 1124  23161   10  596  2401  15 48
 1125  23161   10  596  2313  15 48
 1126  23161   10  596   991  15 48
 1127  23161   10  596   913  15 48
 1128  23161   10  596  1860  15 48
 1129  23161   10  596   431  15 48
 1130  23161   10  596  1244  15 48
 1131  23161   10  596  1133  15 48
 1132  23161   10  596  1852  15 48
 1133  23161   10  596  3210  15 48
 1134  23161   10  596  2901  15 48
 1135  23161   10  596  1887  15 48
 1136  23161   10  596  3148  15 48
 1137  23161   10  596  2354  15 48
 1138  23161   10  596   625  15 48
 1139  23161   10  596  1220  15 48
 1140  23161   10  596  1735  15 48
 1141  23161   10  596  2185  15 48
 1142  23161   10  596   917  15 48
 1143  23161   10  596  1289  15 48
 1144  23161   10  596  1480  15 48
 1145  23161   10  596   190  15 48
 1146  23161   10  596  1005  15 48
 1147  23161   10  596   692  15 48
 1148  23161   10  596  1553  15 48
 1149  23161   10  596   563  15 48
 1150  23161   10  596  3514  15 48
 1151  23161   10  596  2695  15 48
 1152  23161   10  596  1950  15 48
 1153  23161   10  596  6277  15 48
 1154  23161   10  596  6506  15 48
 1155  23161   10  596   870  15 48
 1156  23161   10  596  2395  15 48
 1157  23161   10  596  3323  15 48
 1158  23161   10  596  1352  15 48
 1159  23161   10  596  1051  15 48
 1160  23161   10  596  1294  15 48
 1161  23161   10  596  1598  15 48
 1162  23161   10  596  4065  15 48
 1163  23161   10  596  4826  15 48
 1164  23161   10  596   500  15 48
 1165  23161   10  596  2087  15 48
 1166  23161   10  596  1614  15 48
 1167  23161   10  596  1049  15 48
 1168  23161   10  596  1162  15 48
 1169  23161   10  596  1665  15 48
 1170  23161   10  596  4204  15 48
 1171  23161   10  596   461  15 48
 1172  23161   10  596  3902  15 48
 1173  23161   10  596  2188  15 48
 1174  23161   10  596  3993  15 48
 1175  23161   10  596   857  15 48
 1176  23161   10  596  3385  15 48
 1177  23161   10  596  4887  15 48
 1178  23161   10  596  2875  15 48
 1179  23161   10  596  3866  15 48
 1180  23161   10  596   767  15 48
 1181  23161   10  596  9240  15 48
 1182  23161   10  596  3419  15 48
 1183  23161   10  596  1252  15 48
 1184  23161   10  596   834  15 48
 1185  23161   10  596  2489  15 48
 1186  23161   10  596  1821  15 48
 1187  23161   10  596   918  15 48
 1188  23161   10  596  1964  15 48
 1189  23161   10  596  1290  15 48
 1190  23161   10  596  2069  15 48
 1191  23161   10  596   763  15 48
 1192  23161   10  596  3564  15 48
 1193  23161   10  596  4053  15 48
 1194  23161   10  596  2087  15 48
 1195  23161   10  596  8839  15 48
 1196  23161   10  596  1827  15 48
 1197  23161   10  596   878  15 48
 1198  23161   10  596   808  15 48
 1199  23161   10  596   740  15 48
 1200  23161   10  596  3521  15 48
 1201  23161   10  596 10564  15 48
 1202  23161   10  596   641  15 48
 1203  23161   10  596  1120  15 48
 1204  23161   10  596   737  15 48
 1205  23161   10  596   989  15 48
 1206  23161   10  596  3548  15 48
 1207  23161   10  596   817  15 48
 1208  23161   10  596  5113  15 48
 1209  23161   10  596   858  15 48
 1210  23161   10  596  2497  15 48
 1211  23161   10  596   800  15 48
 1212  23161   10  596  1956  15 48
 1213  23161   10  596  1462  15 48
 1214  23161   10  596  3143  15 48
 1215  23161   10  596  1772  15 48
 1216  23161   10  596   792  15 48
 1217  23161   10  596  7075  15 48
 1218  23161   10  596  1684  15 48
 1219  23161   10  596  5042  15 48
 1220  23161   10  596   950  15 48
 1221  23161   10  596  5627  15 48
 1222  23161   10  596  3287  15 48
 1223  23161   10  596  1526  15 48
 1224  23161   10  596  2930  15 48
 1225  23161   10  596  3502  15 48
 1226  23161   10  596  2038  15 48
 1227  23161   10  596  1631  15 48
 1228  23161   10  596   842  15 48
 1229  23161   10  596  1728  15 48
 1230  23161   10  596  5826  15 48
 1231  23161   10  596  1313  15 48
 1232  23161   10  596  1610  15 48
 1233  23161   10  596  5061  15 48
 1234  23161   10  596  3568  15 48
 1235  23161   10  596  1357  15 48
 1236  23161   10  596  1621  15 48
 1237  23161   10  596  2037  15 48
 1238  23161   10  596  5591  15 48
 1239  23161   10  596  2780  15 48
 1240  23161   10  596   617  15 48
 1241  23161   10  596   485  15 48
 1242  23161   10  596  2473  15 48
 1243  23161   10  596  4401  15 48
 1244  23161   10  596  4244  15 48
 1245  23161   10  596  2849  15 48
 1246  23161   10  596  1756  15 48
 1247  23161   10  596  1555  15 48
 1248  23161   10  596  2381  15 48
 1249  23161   10  596  1021  15 48
